txn_overall,amt_overall,txn_promo,amt_promo,txn_nonpromo,amt_nonpromo,membership_days,age,income,gender_Blank,gender_F,gender_M,gender_O,offer_received,offer_viewed,offer_completed,web,email,mobile,social,difficulty,duration,reward,redeemed_reward,response_score,bogo_offer_received,disc_offer_received,info_offer_received,bogo_offer_viewed,disc_offer_viewed,info_offer_viewed,bogo_offer_completed,disc_offer_completed,info_offer_completed,bogo_response_score,disc_response_score,info_response_score,rfm_promo_score,rfm_nonpromo_score,amt_per_hour,amt_per_member_day,amt_per_income,cluster
9.0,248.63,9.0,248.63,0.0,0.0,255,89,87000,0,1,0,0,4,3,2,4,4,3,2,11.0,7.75,3.25,1.25,0.365,0,3,0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.96,0.0,3.33,0.0,0.35,0.98,0.0,3
9.0,23.43,8.0,21.79,1.0,1.64,117,73,51000,0,0,1,0,5,4,2,3,5,4,4,8.0,6.2,3.4,0.4,0.126,1,2,1,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.55,0.04,1.0,3.33,0.03,0.2,0.0,5
7.0,16.46,6.0,16.12,1.0,0.34,720,64,87000,1,0,0,0,5,5,4,3,5,5,3,4.0,5.6,2.4,0.4,0.458,1,1,2,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.1,1.595,1.0,3.0,0.02,0.02,0.0,2
12.0,297.29,12.0,297.29,0.0,0.0,447,50,93000,0,1,0,0,5,5,2,4,5,5,4,5.8,5.8,2.6,1.0,0.3139999999999999,1,2,1,1.0,2.0,1.0,0.0,1.5,0.0,0.0,1.0699999999999998,0.0,2.33,0.0,0.42,0.67,0.0,3
3.0,80.03,2.0,53.34,1.0,26.69,960,90,98000,0,1,0,0,4,0,0,1,4,3,3,10.0,6.75,6.25,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,4.33,0.11,0.08,0.0,0
2.0,34.04,1.0,16.82,1.0,17.22,726,68,84000,0,1,0,0,5,0,0,4,5,3,1,12.0,7.6,4.4,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,4.0,0.05,0.05,0.0,0
12.0,44.14,8.0,26.26,4.0,17.88,536,60,64000,0,0,1,0,3,2,1,3,3,3,1,3.333333333333333,5.333333333333333,3.333333333333333,1.6666666666666667,0.1666666666666666,2,0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,3.33,1.67,0.06,0.08,0.0,0
6.0,11.51,5.0,10.55,1.0,0.96,346,45,54000,0,0,1,0,5,3,0,4,5,4,3,10.0,7.2,5.4,0.0,0.0,2,2,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.02,0.03,0.0,5
18.0,200.93,18.0,200.93,0.0,0.0,915,66,49000,0,0,1,0,6,5,5,6,6,6,4,6.5,5.833333333333333,3.8333333333333335,3.5,0.6900000000000001,2,2,1,2.0,1.0,1.0,2.0,1.0,1.0,1.7000000000000002,0.875,0.69,3.0,0.0,0.28,0.22,0.0,4
10.0,21.4,6.0,11.13,4.0,10.27,519,60,68000,1,0,0,0,5,1,0,4,5,5,3,5.4,5.2,3.0,0.0,0.0,1,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.67,0.03,0.04,0.0,5
2.0,1.09,2.0,1.09,0.0,0.0,338,45,85000,1,0,0,0,6,6,0,4,6,6,6,6.166666666666667,5.333333333333333,5.5,0.0,0.0,3,1,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,5
11.0,202.75,11.0,202.75,0.0,0.0,650,19,73000,0,1,0,0,5,3,2,5,5,4,2,9.0,8.2,2.8,0.8,0.298,1,2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.745,0.0,2.67,0.0,0.28,0.31,0.0,3
10.0,163.53,9.0,142.58,1.0,20.95,161,66,58000,0,1,0,0,5,4,2,4,5,5,2,4.4,5.8,3.6,0.6,0.292,2,1,1,2.0,1.0,0.5,0.0,1.0,0.5,0.0,0.96,0.25,2.0,2.67,0.23,1.02,0.0,2
12.0,201.92,12.0,201.92,0.0,0.0,715,72,72000,0,1,0,0,6,5,5,4,6,6,6,8.666666666666666,6.833333333333333,6.666666666666667,5.0,0.71,3,2,0,2.5,2.0,0.0,2.5,2.0,0.0,2.11,1.74,0.0,2.0,0.0,0.28,0.28,0.0,4
13.0,25.14,12.0,23.12,1.0,2.02,909,46,80000,1,0,0,0,5,3,1,4,5,5,2,5.0,5.4,5.0,0.0,0.088,3,0,1,2.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.22,2.0,2.0,0.04,0.03,0.0,5
13.0,224.76,13.0,224.76,0.0,0.0,841,76,63000,0,0,1,0,5,5,4,5,5,4,3,9.0,7.8,2.8,1.8,0.752,1,2,1,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.84,1.0,3.33,0.0,0.31,0.27,0.0,3
6.0,117.92,5.0,105.35,1.0,12.57,438,52,78000,0,0,1,0,5,4,4,4,5,5,3,10.0,6.2,6.8,4.8,0.642,2,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.675,0.93,0.0,2.0,4.33,0.17,0.27,0.0,4
5.0,30.73,4.0,24.42,1.0,6.31,229,55,31000,0,0,1,0,4,2,0,3,4,4,2,6.25,5.75,6.25,0.0,0.0,3,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.33,0.04,0.13,0.0,5
12.0,705.5,10.0,674.12,2.0,31.38,311,39,60000,0,1,0,0,4,4,4,3,4,4,3,6.25,5.0,4.25,4.25,0.7725,2,1,1,2.0,1.0,1.0,2.0,1.0,1.0,1.8,0.29,1.0,4.33,2.67,0.99,2.27,0.01,1
16.0,163.71,16.0,163.71,0.0,0.0,913,45,44000,0,1,0,0,6,2,2,6,6,6,3,8.333333333333334,6.833333333333333,5.666666666666667,2.0,0.3216666666666666,2,2,0,0.5,1.0,0.0,0.5,1.0,0.0,0.475,0.98,0.0,2.0,0.0,0.23,0.18,0.0,3
8.0,184.82,8.0,184.82,0.0,0.0,388,57,114000,0,1,0,0,6,5,5,5,6,6,5,6.666666666666667,6.0,5.333333333333333,5.333333333333333,0.6516666666666666,3,1,1,3.0,1.0,0.0,3.0,1.0,0.0,2.81,0.15,0.0,2.33,0.0,0.26,0.48,0.0,4
3.0,6.86,2.0,6.05,1.0,0.81,15,74,48000,0,0,1,0,3,1,0,3,3,3,2,6.333333333333333,7.0,3.6666666666666665,0.0,0.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.33,0.01,0.46,0.0,0
22.0,275.61,22.0,275.61,0.0,0.0,730,18,47000,0,0,1,0,6,4,3,5,6,6,5,9.0,7.166666666666667,5.0,1.3333333333333333,0.45,2,3,0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.79,0.0,1.67,0.0,0.39,0.38,0.01,3
5.0,138.84,5.0,138.84,0.0,0.0,303,53,96000,0,0,1,0,5,5,4,4,5,5,4,7.8,6.6,4.6,2.6,0.484,2,2,0,2.0,2.0,0.0,1.0,2.0,0.0,0.6,1.375,0.0,4.33,0.0,0.19,0.46,0.0,3
4.0,112.04,4.0,112.04,0.0,0.0,320,59,98000,0,1,0,0,3,1,1,3,3,3,0,10.0,7.0,2.0,0.6666666666666666,0.2966666666666667,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.2966666666666667,0.0,5.0,0.0,0.16,0.35,0.0,0
10.0,34.22,7.0,22.37,3.0,11.85,1361,57,46000,0,0,1,0,4,1,0,4,4,4,2,5.0,5.75,3.0,0.0,0.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.33,0.05,0.03,0.0,0
7.0,40.94,7.0,40.94,0.0,0.0,348,51,56000,0,1,0,0,5,4,2,3,5,5,4,3.8,5.4,2.2,0.6,0.35,1,1,1,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.375,0.5,3.67,0.0,0.06,0.12,0.0,2
10.0,22.92,9.0,22.43,1.0,0.49,1093,22,33000,1,0,0,0,5,5,0,4,5,5,4,5.4,5.4,4.6,0.0,0.0,3,1,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.0,0.03,0.02,0.0,5
11.0,15.02,7.0,9.4,4.0,5.62,244,62,85000,1,0,0,0,4,4,2,2,4,4,3,5.0,4.5,3.0,0.0,0.3975,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.795,2.0,3.33,0.02,0.06,0.0,2
7.0,51.37,5.0,37.02,2.0,14.35,280,64,37000,0,1,0,0,5,5,3,4,5,5,4,8.0,6.8,6.4,2.4,0.3339999999999999,4,1,0,4.0,1.0,0.0,2.0,1.0,0.0,0.8200000000000001,0.85,0.0,1.67,2.67,0.07,0.18,0.0,4
12.0,30.14,9.0,25.14,3.0,5.0,544,71,57000,0,0,1,0,4,3,1,4,4,3,2,7.5,6.0,3.75,0.0,0.25,1,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.67,2.0,0.04,0.06,0.0,2
4.0,50.35,4.0,50.35,0.0,0.0,462,64,66000,0,1,0,0,4,4,3,2,4,4,3,7.5,5.5,5.5,3.0,0.615,2,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.75,2.33,0.0,0.07,0.11,0.0,2
5.0,16.77,3.0,8.45,2.0,8.32,181,83,46000,0,0,1,0,5,5,1,3,5,5,5,5.4,5.4,4.6,0.0,0.184,2,1,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.92,1.0,2.0,0.02,0.09,0.0,2
4.0,13.8,4.0,13.8,0.0,0.0,228,26,71000,0,0,1,0,5,3,0,3,5,5,3,6.4,6.2,4.0,0.0,0.0,2,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.02,0.06,0.0,5
14.0,13.09,10.0,9.79,4.0,3.3,830,53,47000,1,0,0,0,4,4,0,2,4,4,2,7.5,6.0,3.5,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.0,0.02,0.02,0.0,0
12.0,30.48,11.0,29.24,1.0,1.24,128,29,58000,0,1,0,0,5,4,1,3,5,5,5,6.8,6.8,3.6,0.6,0.122,1,2,1,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.305,0.0,3.0,3.33,0.04,0.24,0.0,5
1.0,2.03,1.0,2.03,0.0,0.0,315,43,70000,0,0,1,0,4,3,0,4,4,3,2,9.25,7.25,4.5,0.0,0.0,2,2,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.01,0.0,5
7.0,124.82,5.0,81.55,2.0,43.27,194,89,65000,0,1,0,0,4,4,4,2,4,4,3,7.5,6.75,3.5,3.5,0.635,1,2,1,1.0,2.0,1.0,1.0,2.0,1.0,0.79,1.0,0.75,3.0,4.33,0.17,0.64,0.0,2
2.0,24.93,2.0,24.93,0.0,0.0,70,49,79000,0,1,0,0,5,5,1,5,5,4,2,8.4,6.6,4.6,1.0,0.15,2,2,1,2.0,2.0,1.0,1.0,0.0,0.0,0.75,0.0,0.0,2.0,0.0,0.03,0.36,0.0,5
18.0,317.03,16.0,292.67,2.0,24.36,760,79,67000,0,0,1,0,4,3,3,2,4,4,3,6.25,5.75,6.25,6.25,0.6950000000000001,2,0,1,2.0,0.0,0.0,2.0,0.0,0.0,1.815,0.0,0.0,2.0,3.0,0.44,0.42,0.0,4
8.0,195.35,6.0,157.36,2.0,37.99,284,55,94000,0,1,0,0,5,5,2,3,5,5,4,5.4,6.2,3.0,0.4,0.3,1,2,2,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.75,0.75,2.33,2.0,0.27,0.69,0.0,2
19.0,272.23,13.0,189.44,6.0,82.79,236,55,66000,0,0,1,0,5,3,2,3,5,5,2,4.0,5.2,4.0,2.0,0.392,1,0,1,1.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.48,0.0,0.3333333333333333,3.0,2.67,0.38,1.15,0.0,2
5.0,16.46,4.0,12.65,1.0,3.81,293,45,31000,0,0,1,0,4,3,0,3,4,3,3,8.75,5.75,5.0,0.0,0.0,2,1,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.67,0.02,0.06,0.0,5
5.0,9.8,4.0,6.46,1.0,3.34,178,52,30000,0,0,1,0,4,2,0,4,4,3,2,7.5,6.0,3.75,0.0,0.0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.0,0.01,0.06,0.0,0
9.0,156.54,8.0,144.28,1.0,12.26,844,39,55000,0,0,1,0,4,3,2,4,4,4,3,7.5,5.5,7.5,5.0,0.5,3,0,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.33,3.33,0.22,0.19,0.0,4
3.0,60.25,1.0,25.73,2.0,34.52,25,77,69000,0,0,1,0,4,2,0,2,4,3,3,7.5,5.25,3.75,0.0,0.0,1,1,1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.33,4.33,0.08,2.41,0.0,0
6.0,30.9,5.0,26.46,1.0,4.44,18,66,60000,0,0,1,0,5,3,2,3,5,5,3,6.4,6.2,4.0,0.6,0.236,2,2,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.68,0.5,3.0,2.67,0.04,1.72,0.0,2
2.0,53.21,2.0,53.21,0.0,0.0,303,69,87000,0,1,0,0,4,4,2,4,4,3,2,8.75,6.75,5.0,2.5,0.225,2,1,0,2.0,1.0,0.0,1.5,0.0,0.0,0.825,0.0,0.0,5.0,0.0,0.07,0.18,0.0,4
4.0,55.13,2.0,29.29,2.0,25.84,1437,74,53000,0,0,1,0,2,2,1,1,2,2,2,10.0,8.5,6.0,1.0,0.21,1,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.42,0.0,4.0,3.0,0.08,0.04,0.0,0
6.0,9.7,6.0,9.7,0.0,0.0,647,68,86000,1,0,0,0,4,4,0,3,4,4,3,10.0,8.5,4.0,0.0,0.0,1,2,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.01,0.01,0.0,5
5.0,114.7,4.0,97.36,1.0,17.34,15,75,87000,0,1,0,0,5,5,4,5,5,4,3,10.4,7.8,3.4,2.4,0.4640000000000001,1,4,0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,2.32,0.0,5.0,4.0,0.16,7.65,0.0,3
7.0,193.1,7.0,193.1,0.0,0.0,1052,59,85000,0,1,0,0,6,5,3,5,6,6,4,7.0,6.5,2.333333333333333,1.1666666666666667,0.3966666666666666,1,3,1,1.0,2.5,1.0,1.0,1.0,1.0,0.65,0.9,0.83,4.67,0.0,0.27,0.18,0.0,3
5.0,74.17,4.0,60.63,1.0,13.54,1670,47,66000,0,0,1,0,3,3,2,2,3,3,1,6.666666666666667,6.0,4.0,4.0,0.5,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,2.0,4.33,0.1,0.04,0.0,0
1.0,0.87,1.0,0.87,0.0,0.0,60,20,69000,0,0,1,0,4,2,0,4,4,3,2,9.25,7.25,4.5,0.0,0.0,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.01,0.0,5
4.0,127.28,4.0,127.28,0.0,0.0,457,60,108000,0,0,1,0,4,4,2,3,4,4,3,5.5,6.75,2.5,1.75,0.4225,1,2,1,1.0,2.0,1.0,1.0,1.0,0.0,0.71,0.98,0.0,5.0,0.0,0.18,0.28,0.0,3
6.0,24.0,5.0,22.63,1.0,1.37,134,65,61000,0,0,1,0,5,2,2,5,5,5,3,4.8,6.4,1.6,1.0,0.166,0,2,1,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.615,0.0,3.33,1.67,0.03,0.18,0.0,5
8.0,19.78,8.0,19.78,0.0,0.0,1193,33,43000,0,0,1,0,4,1,1,4,4,2,1,15.0,9.25,3.5,0.5,0.02,0,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,1.67,0.0,0.03,0.02,0.0,0
11.0,562.77,10.0,552.47,1.0,10.3,222,39,67000,0,1,0,0,5,5,3,4,5,5,2,2.0,5.0,0.4,0.0,0.55,0,1,2,0.0,1.0,2.0,0.0,0.0,1.6666666666666663,0.0,0.0,1.4166666666666663,2.33,4.0,0.79,2.53,0.01,1
6.0,38.26,5.0,23.2,1.0,15.06,55,49,59000,0,0,1,0,3,2,1,3,3,3,1,5.0,5.333333333333333,2.333333333333333,1.6666666666666667,0.0333333333333333,1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,3.33,2.0,0.05,0.7,0.0,0
2.0,17.19,2.0,17.19,0.0,0.0,170,68,58000,0,0,1,0,5,5,1,3,5,4,4,9.4,7.4,4.0,0.0,0.15,1,3,1,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,4.0,0.0,0.02,0.1,0.0,5
3.0,53.74,2.0,32.76,1.0,20.98,533,42,80000,0,0,1,0,3,3,1,2,3,3,2,3.333333333333333,4.0,3.333333333333333,3.333333333333333,0.1333333333333333,1,0,2,1.0,0.0,2.0,1.0,0.0,0.0,0.4,0.0,0.0,2.33,4.33,0.08,0.1,0.0,0
5.0,8.14,5.0,8.14,0.0,0.0,56,72,33000,0,0,1,0,6,3,0,6,6,5,3,10.0,7.333333333333333,4.833333333333333,0.0,0.0,3,3,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.01,0.15,0.0,5
10.0,30.47,10.0,30.47,0.0,0.0,429,18,49000,0,1,0,0,5,3,2,5,5,4,2,9.8,7.6,3.6,1.2,0.2,1,3,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,2.0,0.0,0.04,0.07,0.0,5
7.0,71.19,5.0,54.22,2.0,16.97,29,32,42000,0,1,0,0,2,1,0,2,2,2,1,5.0,6.0,5.0,0.0,0.0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,1.67,0.1,2.45,0.0,0
3.0,33.07,2.0,19.33,1.0,13.74,333,67,50000,0,0,1,0,5,5,1,4,5,5,3,5.4,5.2,3.0,0.6,0.1639999999999999,1,2,2,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.82,0.0,3.0,3.0,0.05,0.1,0.0,2
3.0,5.4,3.0,5.4,0.0,0.0,23,52,42000,0,0,1,0,5,2,1,4,5,2,2,13.4,8.0,3.6,0.0,0.2,0,2,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.33,0.0,0.01,0.23,0.0,5
9.0,150.94,8.0,134.65,1.0,16.29,281,38,64000,0,0,1,0,3,2,2,1,3,3,2,8.333333333333334,7.0,8.333333333333334,6.666666666666667,0.4166666666666667,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.625,0.0,0.0,2.0,2.67,0.21,0.54,0.0,0
5.0,106.91,4.0,74.64,1.0,32.27,133,60,77000,0,1,0,0,6,5,4,5,6,6,5,9.5,7.666666666666667,4.833333333333333,2.833333333333333,0.5266666666666667,2,3,0,2.0,2.0,0.0,1.0,2.0,0.0,0.82,1.4900000000000002,0.0,3.67,3.33,0.15,0.8,0.0,3
2.0,33.46,1.0,20.76,1.0,12.7,217,62,77000,0,1,0,0,5,3,1,5,5,5,3,6.0,6.2,4.4,2.0,0.12,3,1,1,2.0,1.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,4.33,4.33,0.05,0.15,0.0,5
2.0,25.9,2.0,25.9,0.0,0.0,19,55,51000,0,1,0,0,4,4,2,3,4,3,1,8.75,6.75,3.0,1.25,0.3425,1,2,1,1.0,2.0,1.0,1.0,0.0,1.0,0.79,0.0,0.58,1.67,0.0,0.04,1.36,0.0,2
6.0,19.8,5.0,17.96,1.0,1.84,90,22,63000,0,0,1,0,5,5,0,3,5,5,5,7.0,6.0,5.4,0.0,0.0,3,1,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.67,0.03,0.22,0.0,5
11.0,118.41,7.0,79.52,4.0,38.89,233,34,41000,0,0,1,0,4,2,2,4,4,3,2,12.5,8.0,4.75,3.0,0.2625,1,3,0,1.0,1.0,0.0,1.0,1.0,0.0,0.45,0.6,0.0,4.0,2.33,0.17,0.51,0.0,0
26.0,105.58,25.0,103.61,1.0,1.97,1321,46,60000,0,0,1,0,5,4,2,4,5,5,4,7.0,6.8,5.4,1.4,0.254,3,1,0,2.0,1.0,0.0,0.5,1.0,0.0,0.175,0.92,0.0,1.33,2.67,0.15,0.08,0.0,3
5.0,22.18,5.0,22.18,0.0,0.0,1,85,67000,0,0,1,0,3,2,1,3,3,2,2,12.333333333333334,9.0,3.333333333333333,1.0,0.1433333333333333,0,3,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.43,0.0,3.67,0.0,0.03,22.18,0.0,0
8.0,180.0,6.0,135.35,2.0,44.65,498,51,85000,0,1,0,0,5,3,1,4,5,4,2,6.4,6.2,2.6,0.0,0.15,1,2,2,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.75,4.33,2.67,0.25,0.36,0.0,2
7.0,25.73,6.0,23.85,1.0,1.88,1056,72,47000,1,0,0,0,3,3,3,2,3,2,2,8.333333333333334,6.0,3.333333333333333,3.333333333333333,0.68,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12,0.92,3.33,1.0,0.04,0.02,0.0,2
8.0,177.09,8.0,177.09,0.0,0.0,821,53,85000,0,1,0,0,5,4,3,3,5,4,3,9.0,7.4,4.4,1.4,0.446,2,2,1,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.98,1.0,2.33,0.0,0.25,0.22,0.0,2
15.0,330.92,14.0,300.41,1.0,30.51,716,51,92000,0,0,1,0,5,5,5,5,5,4,4,10.0,8.0,3.8,3.8,0.75,1,2,0,1.0,2.0,0.0,1.0,2.0,0.0,0.7250000000000001,1.54,0.0,2.0,3.67,0.46,0.46,0.0,3
1.0,1.61,0.0,0.0,1.0,1.61,194,58,51000,1,0,0,0,4,4,0,2,4,4,3,3.75,4.5,3.75,0.0,0.0,2,0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.01,0.0,5
18.0,58.18,16.0,52.71,2.0,5.47,1152,48,44000,0,0,1,0,5,4,2,4,5,4,3,11.4,7.2,6.0,1.0,0.164,2,3,0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.8200000000000001,0.0,3.0,2.67,0.08,0.05,0.0,3
3.0,66.05,3.0,66.05,0.0,0.0,52,52,72000,0,0,1,0,6,6,3,4,6,4,2,9.166666666666666,6.666666666666667,2.833333333333333,2.0,0.2916666666666667,1,2,1,1.0,2.0,1.0,1.0,1.5,0.0,1.0,0.59,0.0,4.67,0.0,0.09,1.27,0.0,3
6.0,11.43,6.0,11.43,0.0,0.0,415,67,64000,1,0,0,0,4,4,1,2,4,4,3,5.0,4.75,5.0,0.0,0.1725,2,0,2,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.69,2.67,0.0,0.02,0.03,0.0,2
10.0,125.56,8.0,104.84,2.0,20.72,874,62,53000,0,0,1,0,4,3,2,2,4,4,2,7.5,6.25,5.5,2.5,0.5,1,1,1,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,3.33,2.33,0.18,0.14,0.0,2
4.0,12.12,4.0,12.12,0.0,0.0,124,42,62000,0,0,1,0,5,2,0,5,5,4,2,10.0,8.2,2.2,0.0,0.0,0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.02,0.1,0.0,5
7.0,16.69,4.0,9.12,3.0,7.57,275,55,65000,0,0,1,0,3,3,1,2,3,3,2,6.666666666666667,5.333333333333333,6.666666666666667,0.0,0.25,2,0,1,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,2.67,3.0,0.02,0.06,0.0,0
8.0,89.78,8.0,89.78,0.0,0.0,1046,27,50000,0,1,0,0,4,4,2,3,4,4,4,6.25,4.5,6.25,2.5,0.345,2,0,1,2.0,0.0,1.0,0.5,0.0,1.0,0.4,0.0,0.58,3.33,0.0,0.13,0.09,0.0,2
8.0,253.72,8.0,253.72,0.0,0.0,58,68,107000,0,0,1,0,5,2,1,5,5,3,2,11.4,8.2,3.0,0.6,0.186,0,3,1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.93,0.0,3.67,0.0,0.36,4.37,0.0,3
1.0,25.69,1.0,25.69,0.0,0.0,219,74,83000,0,1,0,0,2,1,0,2,2,2,1,5.0,6.0,5.0,0.0,0.0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.04,0.12,0.0,0
26.0,87.13,26.0,87.13,0.0,0.0,1385,77,66000,0,0,1,0,6,3,3,6,6,3,2,14.5,9.0,3.6666666666666665,1.6666666666666667,0.3183333333333333,0,4,0,0.0,2.333333333333333,0.0,0.0,2.333333333333333,0.0,0.0,1.5099999999999998,0.0,1.67,0.0,0.12,0.06,0.0,3
14.0,261.56,13.0,244.26,1.0,17.3,190,35,72000,0,0,1,0,5,3,2,5,5,4,3,10.0,6.4,5.4,2.0,0.32,2,2,0,2.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,4.0,3.0,0.37,1.38,0.0,4
10.0,184.96,9.0,167.09,1.0,17.87,261,50,69000,0,1,0,0,5,5,5,3,5,5,3,6.0,6.2,2.8,2.8,0.518,1,2,2,1.0,2.0,2.0,1.0,2.0,2.0,0.61,1.42,0.56,2.0,2.67,0.26,0.71,0.0,2
6.0,162.91,6.0,162.91,0.0,0.0,1004,45,94000,0,0,1,0,5,5,4,4,5,3,1,10.0,7.0,4.0,4.0,0.732,1,1,1,1.0,1.0,1.0,1.0,1.0,0.5,0.82,0.92,0.5,3.33,0.0,0.23,0.16,0.0,3
8.0,155.64,3.0,61.52,5.0,94.12,573,82,87000,0,0,1,0,2,2,2,2,2,2,0,0.0,4.0,0.0,0.0,0.7849999999999999,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7849999999999999,4.0,4.33,0.22,0.27,0.0,0
4.0,79.95,4.0,79.95,0.0,0.0,1678,40,57000,0,0,1,0,4,4,3,3,4,4,2,1.75,4.5,0.75,0.75,0.5325,0,1,2,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.25,0.94,3.0,0.0,0.11,0.05,0.0,2
4.0,10.6,2.0,6.22,2.0,4.38,40,66,34000,0,0,1,0,3,2,0,2,3,3,2,3.333333333333333,5.0,3.333333333333333,0.0,0.0,2,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.0,0.01,0.26,0.0,0
2.0,6.18,2.0,6.18,0.0,0.0,107,52,63000,0,0,1,0,3,2,0,3,3,3,2,5.666666666666667,7.0,1.6666666666666667,0.0,0.0,0,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.01,0.06,0.0,0
